86,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
88,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,3,2,1,2,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,
89,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
91,8,1,0,2,5,5,0,4,4,1,0,0,0,0,3,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
92,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10,15,2,2,0,0,0,0,0,0,0,0,0,0,0,0,
94,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
95,10,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
96,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
98,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,8,3,1,0,0,0,0,0,0,0,0,0,0,0,0,
99,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,
103,10,1,0,3,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,2,2,1,10,3,1,0,0,0,0,0,0,0,0,0,0,0,0,
105,15,1,2,2,2,2,0,0,4,0,0,0,0,0,0,0,0,3,3,0,2,2,10,3,2,0,0,0,0,0,0,0,0,0,0,0,0,
106,11,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,11,3,2,0,0,0,0,0,0,0,0,0,0,0,0,
107,8,0,2,3,3,3,0,0,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
108,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
109,10,0,1,2,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
110,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,2,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,
112,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
113,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
114,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,
115,9,1,2,3,0,0,0,0,1,1,0,0,0,0,2,1,0,2,4,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
116,12,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,
117,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
118,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
119,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1 bundle trash bag"
120,12,0,2,5,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
122,4,0,1,0,3,3,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
124,15,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,4,0,15,3,2,0,0,0,0,0,0,0,0,0,0,0,0,
126,5,0,0,0,4,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
127,15,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,4,0,1,15,10,3,0,0,0,0,0,0,0,0,0,0,0,0,
128,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
129,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
130,12,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
131,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
133,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
134,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
135,8,0,0,5,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
136,10,1,2,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
137,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,1,3,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
138,10,0,0,5,5,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,10,2,0,0,0,0,0,0,1,0,0,0,0,0,0,
140,13,0,0,4,1,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,
141,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
142,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
144,10,0,4,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,3,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,
145,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
146,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
147,5,1,0,3,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
148,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
149,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
150,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
152,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
154,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
158,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,5,3,0,0,0,0,0,0,0,0,0,0,0,0,
159,12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
160,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
161,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,2,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
164,14,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
167,8,1,0,0,0,0,0,0,0,1,0,0,2,0,2,1,0,0,0,0,2,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"1 dust pan"
168,5,1,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
169,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
170,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,2,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
171,13,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
172,8,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2,0,0,0,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
173,20,0,0,0,0,0,4,0,0,0,0,0,0,0,5,2,0,0,12,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,
174,18,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,10,0,0,0,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,
175,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
176,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3 trash bag bundles"
178,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1 dust pan, 2 trash bags"
179,8,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,4,0,2,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,
180,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
181,8,0,0,0,0,0,0,0,0,0,0,3,3,0,3,2,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
182,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
183,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,"5 bags"
184,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,6,18,8,4,0,0,0,0,0,0,0,0,0,0,0,0,
185,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
186,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,0,0,0,0,0,2,0,0,0,0,
187,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
188,25,1,4,4,6,0,0,6,6,4,0,0,0,0,0,0,0,2,2,2,1,0,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
189,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
190,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,
191,15,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,2,3,2,2,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
192,10,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,3,2,2,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
194,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
195,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
196,7,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
197,20,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,3,0,0,0,0,0,0,0,0,0,
198,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
199,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,0,3,15,0,4,0,0,0,0,0,4,0,0,0,0,0,0,
201,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
202,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
203,25,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,5,4,3,2,25,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"3 trash bags, 3 saws"
204,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
205,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
207,35,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,5,0,8,35,0,2,0,0,0,2,0,0,0,0,0,0,0,0,
208,12,1,6,6,6,0,0,6,6,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
209,15,1,0,5,8,8,0,8,7,2,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
211,20,1,7,6,0,0,0,0,0,1,0,0,0,0,2,2,0,3,3,0,0,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
212,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
213,18,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
216,7,1,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,1,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
217,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
220,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
221,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
222,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
223,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,10,0,0,1,0,0,0,0,0,0,0,0,1,0,0,
224,8,1,4,4,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
226,15,1,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,3,2,4,0,15,3,1,0,0,0,0,0,0,0,0,0,1,0,0,"wire brushes"
